level_1_href	level_2	item_name	value
https://www.perekrestok.ru/cat/c/704/piroznye	Десерты	Пирожное Oreo Fresh Milk-Snack с молочной начинкой кусочками печенья бисквитное глазированное, 27г	73.99
https://www.perekrestok.ru/cat/c/704/piroznye	Десерты	Пирожное АндерСон Конфетто манго и маракуйя, 120г	129.99
https://www.perekrestok.ru/cat/c/704/piroznye	Десерты	Десерт У Палыча Raw Cake сухофрукты-черная смородина замороженный, 650г	1 299.00
https://www.perekrestok.ru/cat/c/704/piroznye	Десерты	Десерт У Палыча Raw Cake сухофрукты-цитрус-мята веган замороженный, 650г	1 299.00
https://www.perekrestok.ru/cat/c/704/piroznye	Десерты	Пирожное АндерСон Трюфель, 120г	135.00
https://www.perekrestok.ru/cat/c/704/piroznye	Картошка	Пирожное У Палыча Картошка, 210г	209.99
https://www.perekrestok.ru/cat/c/704/piroznye	Картошка	Пирожное Черемушки Картошка, 300г	299.99
https://www.perekrestok.ru/cat/c/704/piroznye	Картошка	Пирожное Дом Вкусов Картошка Веган, 80г	149.99
https://www.perekrestok.ru/cat/c/704/piroznye	Картошка	Пирожное Home Napoleon Пчелки Картошка Медовая замороженное, 76г	159.99
https://www.perekrestok.ru/cat/c/704/piroznye	Ассорти	Пирожное Добрынинский Корзиночка ассорти песочное, 4х75г	299.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Mirel Муравейник, 340г	199.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Мини-пирожные Baker House Трюфель, 240г	119.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное PROTEINREX Морковный тортик протеиновое, 40г	149.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожные Фили-Бейкер Десерт Профитроли Шоколадные заварные, 150г	184.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожные Фили-Бейкер Десерт Профитроли Ванильные заварные, 150г	169.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Baker House Птифур с трюфельным кремом, 225г	179.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное АМА Кольцо с творогом, 150г	139.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Le Tarti со сбивным кремом Макарон миндальное с малиной, 60г	219.98
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожные Letarti Macarons со сбивным кремом фисташка, 60г	219.98
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Капкейк Пампини с начинкой со вкусом Апельсин, 280г	154.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное АМА Эклер со сливочным кремом, 168г	139.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Baker House с кокосовой начинкой, 240г	239.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Home Napoleon Шмели медовые картошка, 76г	174.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Home Napoleon Шу с карамелью охлажденное, 160г	199.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Трубочка Arte Bianca хрустящая, 380г	199.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Десерт У Палыча Птичка Мечты вишня в шоколаде джандуйя, 220г	309.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное StMichel Брауни с молочным шоколадом, 210г	299.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное StMichel Брауни с белым шоколадом, 210г	559.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Добрынинский Корзиночка песочное с белковым кремом, 4х75г	389.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожное Добрынинский Картошка крошковое глазированная, 240г	229.99
https://www.perekrestok.ru/cat/c/704/piroznye	Остальное	Пирожные Santa Bakery Chocolate Cakes caramel cream, 215г	599.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа Итальянский пай с начинкой вишня, 400г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа Творожный брауни, 400г	189.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Десерт Полет слоёный с изюмом, 220г	93.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа Итальянский пай с начинкой лимон, 400г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа Итальянский пай с начинкой черника, 400г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа Трюфельный пай, 380г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Baker House Kuсhen Немецкий ванильный, 350г	229.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа морковный с апельсиновой начинкой, 350г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Тирольские Вишня с начинкой, 250г	299.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Тирольские Летняя Ягода с начинкой, 250г	299.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Baker House Kuсhen Немецкий шоколадный, 350г	229.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Сдобная Особа Творожный брауни с вишней, 400г	189.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Baker House Kuchen бисквитный вишнёвый, 350г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог Baker House Kuсhen бисквитный фисташковый, 350г	239.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог La Mole лимонный, 400г	439.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Пирог	Пирог La Mole с какао, 400г	439.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Пончик Donut с начинкой Лесные ягоды, 65г	59.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Пончик Donut Rafaela с начинкой со вкусом кокоса, 60г	59.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Пончик Donut Red с начинкой со вкусом персика, 60г	69.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Кремобон Сдобная Особа Классический, 380г	259.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Капкейк Пампини с начинкой со вкусом Апельсин, 280г	154.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Изделие хлебобулочное FARETTI Golden Cake с шоколадной начинкой сдобное 270г	129.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Изделие хлебобулочное FARETTI Golden Cake с банановой начинкой сдобное 270г	129.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Сдоба	Изделие хлебобулочное FARETTI Golden Cake с начинкой вареная сгущенка сдобное 270г	129.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Кекс	Мини-кексы Юбилейное с кусочками молочного шоколада, 140г	109.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Кекс	Кекс Хлебный Дом Ягодное Лукошко с вишней, 2х70г	109.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Кекс	Мини-кексы Юбилейное с кусочками тёмного шоколада и с какао, 140г	109.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Кекс	Кекс Хлебный Дом Ягодное Лукошко с клубникой, 2х70г	109.99
https://www.perekrestok.ru/cat/c/198/pirogi-sdoba-keksy-rulety	Кекс	Мини-маффины с клубничным джемом Bonte, 432.9г	149.99
